cat,sub_cat,name,spec,msg,qr0,qr1,qr2,qr3,qr4,qr5,qr6,qr7,qr8,qr9,flow_name,flow_id,node_id
Content,Positive,Instructions on keeping it positive,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Instructions on keeping it positive,b3529aca-dc4a-4e3c-83a5-04e2d3096343,a94cfaf0-d2ee-47e3-bf70-a3c730076c1b
Content,Positive,Instructions on keeping it positive,,"Well done! You have added another tool to your Parenting Toolkit. In summary…
1. Get their attention
2. Be positive, specific, and realistic
3. One instruction at a time
4. Praise them for doing it! 
It will make a HUGE DIFFERENCE if you can learn these 4 simple steps!",,,,,,,,,,,PLH - Content - Positive - Instructions on keeping it positive,b3529aca-dc4a-4e3c-83a5-04e2d3096343,ca7ffd6c-0f59-4c63-bac4-05385f492d67
Content,Positive,Instructions on keeping it positive,,"Remember you can always type ""Help"" if you ever want more parenting tips or support. You can also change the type of messages you receive for an older or younger child. Just select ""Technical Support."" Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Instructions on keeping it positive,b3529aca-dc4a-4e3c-83a5-04e2d3096343,50b1033d-c75c-49c3-9f18-5c5e6a4fc0bf
Content,Positive,Introduction,,"Hello! Managing our children's behaviour can be challenging…even in the best of times. We sometimes do not notice when our children are behaving well. But when they are misbehaving, it can be a nightmare!",,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,0eb94c75-1b46-4716-9a19-5982419677a0
Content,Positive,Introduction,,Today's Tip is all about Child Behaviour. There are 2 main ways that we can do to help our children behave positively more often.,,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,50898edb-14c8-4bce-8aca-d80c81882a9c
Content,Positive,Introduction,,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,677833aa-a611-47be-a133-984e47432f4d
Content,Positive,Introduction,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,430a7941-e2f6-447f-a6dd-26177ee0b370
Content,Positive,Introduction,,"First, we can find ways to encourage our children to behave well more often. Spending One-on-One Time with them is an important first step! ",,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,af69b76a-83e3-41f7-a681-ad98cc053f99
Content,Positive,Introduction,,"Second, we can learn effective ways to manage difficult behaviours in a loving but firm way.",,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,338b1f3d-d7fa-476b-917c-5694187167f2
Content,Positive,Introduction,,Would you like to learn more?,No,Yes,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,3e4ae1ee-7145-4a38-b044-ea35debad4c4
Content,Positive,Introduction,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,1b3fdbce-4768-46d3-aebc-19a2b5ff9dd0
Content,Positive,Introduction,,"These suggestions are from over 50 years of research on what works. But don't take our word for it, try them out and decide for yourself. And remember...practice makes perfect!",,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,19ef38d0-df86-4367-b843-1ec1a5851dac
Content,Positive,Introduction,,"That's okay! You can always type ""Help"" at anytime if you need any support with your children. Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Introduction,ddfa4fc4-3f45-4feb-9f9b-f8d90145780f,8f2dce23-f495-4e7a-8d4c-0fdb0af89b4f
Content,Positive,Online,,Hello! Our children and teens are now spending a lot more time online. Being connected helps them reduce the impact of COVID-19 and encourages them to continue with their lives…but it also presents risks and dangers.,,,,,,,,,,,PLH - Content - Positive - Online,5d0efe5c-e6b0-49b6-91f2-6e4bdf36a920,c643b815-b42c-436d-8e9f-9dd834530034
Content,Positive,Online,,We know that you have already received this tip (well done!). Would you like to review it again?,No,Yes,,,,,,,,,PLH - Content - Positive - Online,5d0efe5c-e6b0-49b6-91f2-6e4bdf36a920,d5e22bc5-9b13-45d1-9e6f-cb53f5c42309
Content,Positive,Online,,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Positive - Online,5d0efe5c-e6b0-49b6-91f2-6e4bdf36a920,27307d38-f1ea-4172-a732-e83fc6cae302
Content,Positive,Online,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Online,5d0efe5c-e6b0-49b6-91f2-6e4bdf36a920,801ce62f-b034-4962-93cc-c234fa89606b
Content,Positive,Online,,"That's okay! You can always type ""Help"" at anytime if you need any support with your children. Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Online,5d0efe5c-e6b0-49b6-91f2-6e4bdf36a920,37f5551e-7ed6-4e40-86d0-e2400f36c6f1
Content,Positive,Problem solving,,Hello! Today's tip is about how we can help our children learn how to solve problems and conflicts.,,,,,,,,,,,PLH - Content - Positive - Problem solving,46dfd5da-c41b-4244-849a-5c30e61a12f9,fbf9521f-15c2-45c3-8bda-c2e5326e0084
Content,Positive,Problem solving,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Problem solving,46dfd5da-c41b-4244-849a-5c30e61a12f9,a11f79ed-9099-49af-b1f8-e5d018c4bcab
Content,Positive,Problem solving,,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Positive - Problem solving,46dfd5da-c41b-4244-849a-5c30e61a12f9,b92167fb-7b0b-402f-9b05-a057e26c906d
Content,Positive,Problem solving,,We know that you have already received this tip (well done!). Would you like to review it again?,No,Yes,,,,,,,,,PLH - Content - Positive - Problem solving,46dfd5da-c41b-4244-849a-5c30e61a12f9,a6a815c8-394f-4a6a-b1b6-f116d35610bc
Content,Positive,Problem solving,,"That's okay! You can always type ""Help"" if you want to receive more tips about how to manage your child's behaviour.",,,,,,,,,,,PLH - Content - Positive - Problem solving,46dfd5da-c41b-4244-849a-5c30e61a12f9,c2b2179f-5eb6-4c05-84bf-b94a9549ef4a
Content,Positive,Problem solving,,"Remember that you can also change the type of messages you receive for an older or younger child. Just select ""Tech Support."" Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Problem solving,46dfd5da-c41b-4244-849a-5c30e61a12f9,eb73e540-7a2a-4a4a-a85b-677cc8546955
Content,Positive,Redirect behaviour,,"Hello! All children misbehave sometimes. It is normal when they are tired, scared, hungry, or learning independence. Today's tips are all about what to do when our children misbehave…",,,,,,,,,,,PLH - Content - Positive - Redirect behaviour,d2bbe4e3-c697-44a4-af3d-a27918e2aeda,65fb3b2a-5c62-49b9-9458-887dd15da759
Content,Positive,Redirect behaviour,,We know that you have already received this tip (well done!). Would you like to review it again?,No,Yes,,,,,,,,,PLH - Content - Positive - Redirect behaviour,d2bbe4e3-c697-44a4-af3d-a27918e2aeda,cf216dfe-e2ed-47ae-b100-e96553670938
Content,Positive,Redirect behaviour,,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Positive - Redirect behaviour,d2bbe4e3-c697-44a4-af3d-a27918e2aeda,5b7bf3b6-db9f-43ab-a7eb-84c6dd97e569
Content,Positive,Redirect behaviour,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Redirect behaviour,d2bbe4e3-c697-44a4-af3d-a27918e2aeda,f454da07-d530-4de9-8613-095036d190bb
Content,Positive,Redirect behaviour,,"That's okay! You can always type ""Help"" at anytime if you need any support with your children. Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Redirect behaviour,d2bbe4e3-c697-44a4-af3d-a27918e2aeda,bbc05e9f-01e9-44b1-bfdb-4b5ad378bd74
Content,Positive,Routines,,"Hello! COVID-19 has interrupted our daily work, home and school routines. This is hard for children, teenagers and for you. Making new routines can help.",,,,,,,,,,,PLH - Content - Positive - Routines,62ac6f86-6595-4d43-b564-0454d413e481,5eb48270-64ee-489a-a664-235dc4c9f670
Content,Positive,Routines,,Today's Parenting Tip is about how we can create daily routines to keep our children feeling safe and secure.,,,,,,,,,,,PLH - Content - Positive - Routines,62ac6f86-6595-4d43-b564-0454d413e481,296dba4e-c622-4076-a1ce-a6fdd9c08dde
Content,Positive,Routines,,We know that you have already received this tip (well done!). Would you like to review it again?,No,Yes,,,,,,,,,PLH - Content - Positive - Routines,62ac6f86-6595-4d43-b564-0454d413e481,5f76f49a-ad61-4c6b-a9ee-9983417c0234
Content,Positive,Routines,,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Positive - Routines,62ac6f86-6595-4d43-b564-0454d413e481,ac8b0969-77a4-4d12-82c6-611662dd6120
Content,Positive,Routines,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Routines,62ac6f86-6595-4d43-b564-0454d413e481,a32e3dd6-465f-4440-8e0b-7f6b046bb25f
Content,Positive,Routines,,"That's okay! You can always type ""Help"" at anytime if you need any support with your children. Remember that you can also change the type of messages you receive for an older or younger child. Just select ""Technical Support"". Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Routines,62ac6f86-6595-4d43-b564-0454d413e481,762cdd09-e232-4ea7-ad4e-bd9728b64db9
Content,Positive,Routines,,"Remember you can always type ""Help"" if you ever want more parenting tips or support. You can also change the type of messages you receive for an older or younger child. Just select ""Technical Support."" Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Routines,62ac6f86-6595-4d43-b564-0454d413e481,45a1aa59-9271-4ac3-a308-e61af0971d82
Content,Positive,Routines part 2,,"Routines will make your children feel safe and secure. Try to have regular mealtimes and bedtimes. Remember to schedule One-on-One time with your children, too!",,,,,,,,,,,PLH - Content - Positive - Routines part 2,8e1a2529-03cd-448c-88f3-73c7cda37388,22dbdb6a-df29-4969-ad90-da7fe23d72c1
Content,Positive,Routines part 2,,Did you know that teens actually like having responsibilities? It makes them feel more independent and grown up. Allow your teen to choose a special job that helps out.,,,,,,,,,,,PLH - Content - Positive - Routines part 2,8e1a2529-03cd-448c-88f3-73c7cda37388,217887c9-4637-4e57-8b17-10547d1915e9
Content,Positive,Routines part 2,,"As your teen shows more responsibility, you can also give them extra privileges. Try to share responsibilities equally amongst women/men and girls/boys. Praise your teen whenever they do their job!",,,,,,,,,,,PLH - Content - Positive - Routines part 2,8e1a2529-03cd-448c-88f3-73c7cda37388,ba3dcc31-9db3-4a13-86f7-b0474caa237d
Content,Positive,Routines part 2,,"When you teach your children about safe distancing, you keep your whole family safe. You keep others safe, too!",,,,,,,,,,,PLH - Content - Positive - Routines part 2,8e1a2529-03cd-448c-88f3-73c7cda37388,5978e4b7-268d-4b7d-bb11-b2b6e6689212
Content,Positive,Routines part 2,,"You can even make safe distancing into a game where children earn points for keeping at least 1 metre away from others in public. The one with the most points can win a simple, free reward like extra One-on-One Time",,,,,,,,,,,PLH - Content - Positive - Routines part 2,8e1a2529-03cd-448c-88f3-73c7cda37388,ccae3063-2f00-4a46-9515-1ae349ea9402
Content,Positive,Routines part 3 and song,,"We are models of our children's behaviour. If we practice keeping safe distances, handwashing and treat others with compassion, our children and teenagers will do the same.",,,,,,,,,,,PLH - Content - Positive - Routines part 3 and song,169ff59b-b3bd-4992-8ce7-f70d6e69cd29,f29e06db-4ce2-43f6-b5f4-ac76ae9871be
Content,Positive,Routines part 3 and song,,"Children see and children do,
They like to be like me and you,
What you do and what you say,
Will help to shape them everyday!",,,,,,,,,,,PLH - Content - Positive - Routines part 3 and song,169ff59b-b3bd-4992-8ce7-f70d6e69cd29,ff375e97-968a-46ae-aa77-b34f13390d49
Content,Positive,Rules,,Hello! Today's Parenting Tip is about how we can involve our children in creating consistent household rules.,,,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,47d2094b-ba46-4f2e-8f66-109600228eb8
Content,Positive,Rules,,Household rules can help keep our children safe from potential dangers both inside the house and in the community. They also help children to know what kind of behaviour is expected from them. ,,,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,cb5a85f9-d39c-47c3-a0b9-d2353ebd85c9
Content,Positive,Rules,,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,ca46c287-92ab-4d07-89d7-6c981a73bdfb
Content,Positive,Rules,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,085f3f6d-6ae9-480a-84c0-a68ece610be0
Content,Positive,Rules,,"That's okay! You can always type ""Help"" at anytime if you need any support with your children. Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,70335251-8eda-4b16-8a10-241dd386afa6
Content,Positive,Rules,,"Here are some simple tips on how you can make household rules with your children and teens: 

• Involve your child in establishing household rules.
• Make your household rules clear and specific.
• Make sure your child understands the reasons why you are establishing a household rule.
• Make your household rules fair and realistic (just like instructions).
• Praise and simple incentives can help support your child in following a household rule.
• Add only 1 household rule at a time.",,,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,4c483482-a712-4c9e-92be-edb8aa9601e4
Content,Positive,Rules,,"Well done! You have added another tool to your Parenting Toolkit. Remember when you involve your children in establishing household rules, they are more likely to follow them. Try to be consistent and positive.",,,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,988bb276-198f-437a-ab03-27b1048f8e65
Content,Positive,Rules,,"Remember you can always type ""Help"" if you ever want more parenting tips or support. Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Rules,873410c4-c03b-497c-b2d0-701c52deea7b,336f03fe-2ce0-445e-be16-1ac06fb00d15
Content,Positive,Safe/unsafe touch,,Today's Tip is about how we can help to protect our children.,,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,ac86faa2-0be9-4681-a367-d5d2226bd376
Content,Positive,Safe/unsafe touch,,"The idea of talking to children about abuse can be scary. We don't know what to say. But there are some simple things can help them understand when it is not OK to be touched, and that they can tell you if something ever happens. ",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,9a642584-3ed1-44a5-b927-4c7de4eb069a
Content,Positive,Safe/unsafe touch,,When you are walking or doing something together it can be easier to chat. ,,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,e221445b-df3c-46b9-addf-1b7ee929c89f
Content,Positive,Safe/unsafe touch,,Do you want to learn more about how to protect your child from abuse?,No,Yes,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,7d8e0ad2-fdf8-4f71-a1ba-5157a3c1a917
Content,Positive,Safe/unsafe touch,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,7b653215-cc3c-4413-8f46-13ced3a82a1a
Content,Positive,Safe/unsafe touch,,"That's okay! You can always type ""Help"" at anytime if you need any support with your children. Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,c6c30950-1a20-4319-acc7-83b3add24b6b
Content,Positive,Safe/unsafe touch,,"Here are 3 things that you should make sure your child knows to protect them from abuse:

1. Learn about private parts
2. Your body belongs to you
3. Bad secrets should be told

Type ""1"" to 3"" to learn more about these tips. Type ""N"" to stop this tip.",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,c74062fc-57ff-4626-97a2-f67453da9545
Content,Positive,Safe/unsafe touch,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,46077844-e4ac-4fc5-ad70-2e28a9a39f49
Content,Positive,Safe/unsafe touch,,"1. Learn about private parts

The parts of their body that go under people's underwear or a swimsuit are private parts. It is not OK for other people to touch or to ask to look at them, or ask them to look at or touch theirs.",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,0f44caba-8c76-4868-9faf-9b6f453d46fb
Content,Positive,Safe/unsafe touch,,"2. Your body belongs to you

If someone tries to touch your children's private parts they must say NO and tell a grown up that they trust. ",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,d4fec002-4194-4099-adb2-9243db8b1e08
Content,Positive,Safe/unsafe touch,,"3. Bad secrets should be told. 

Your children should tell you if there is a secret that makes them feel worried. You will not be angry. Only nice secrets - like a surprise birthday party - should be kept secret. ",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,fc03fe28-49c2-48f2-b60e-d53c9797d7d4
Content,Positive,Safe/unsafe touch,,Do you want to go back and learn more about how to protect your child from abuse?,No,Yes,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,89c79339-7d12-4ad8-9626-77926b030b3d
Content,Positive,Safe/unsafe touch,,"We understand that this can be really difficult. Please type ""Help"" if you want any extra support or guidance.",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,f84c0bb9-371d-4766-9bdc-fa35ec26ea75
Content,Positive,Safe/unsafe touch,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,f71d0737-96d6-48d4-8dbc-833900f9b192
Content,Positive,Safe/unsafe touch,,Well done! You have added another skill to your Parenting Toolkit! Supporting your child through a crisis will also teach them how to support others in difficult times. Good for you!,,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,f9755ba8-de19-428a-bdd4-f3101ac36543
Content,Positive,Safe/unsafe touch,,"Remember you can always type ""Help"" if you ever want more parenting tips or support. You can also change the type of messages you receive for an older or younger child. Just select ""Technical Support."" Chat to you later!",,,,,,,,,,,PLH - Content - Positive - Safe/unsafe touch,713c144b-3454-4084-be96-0c2e079b66f9,f2dbb9b1-a365-4565-8a29-b2ffd1236655
Content,Relax,Anger management,,"Hello! We love our children and teenagers, but stress from caregiving, money, and COVID-19 can make us angry. Here is how we can maintain control and keep calm.",,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,a27b42c3-42c5-4ec2-a21b-104f2caa361e
Content,Relax,Anger management,,Stop the river at the source. The same things usually make us get stressed and angry every time. What makes you angry? When does it happen? How do you normally react?,,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,af000559-faa1-4f5b-b16c-551f9a840236
Content,Relax,Anger management,,Prevent anger from starting in the first place. Get some sleep or rest when you are tired. Try to eat something when you are hungry. Ask someone for support when you are feeling alone.,,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,e1fd8420-7479-4c1b-b101-1f3cc4a05dca
Content,Relax,Anger management,,Here are some things that can help make it less likely that bad things happen when you are angry: ,,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,b6237882-a106-45d3-b75d-01895ad9fc32
Content,Relax,Anger management,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,0b903dfe-63af-4e50-8c85-d32c3309e115
Content,Relax,Anger management,,Would you like to learn more about this tip?,No,Yes,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,895af20e-a94c-4a79-a451-d0c93b0b59a8
Content,Relax,Anger management,,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,27123ddd-20e9-4fd2-9bf1-26cbfab1bb4f
Content,Relax,Anger management,,"1. Cut back on drinking alcohol or don’t drink, especially when the kids are awake.",,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,439f212b-bd89-44e3-96e8-9b920fd979e5
Content,Relax,Anger management,,"2. Do you have weapons or things  that can be used to hurt others?  Lock them up, hide them or take them out of the home.",,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,5d6fc471-ac0b-4990-9168-7d44bda21cb0
Content,Relax,Anger management,,3. It’s ok to have your children stay somewhere safe or take them to a place where they can get help.,,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,0cdd9496-8c4a-4e7e-a310-b54703f3818f
Content,Relax,Anger management,,Well done! You have added another skill to your Parenting Toolkit. Learning how to manage your anger can help you  avoid some difficult situations. ,,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,945d3fda-16a6-4103-a507-ad75163b96ba
Content,Relax,Anger management,,Would you like some other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,8977b3e8-a674-4a42-825c-00976221e7f5
Content,Relax,Anger management,,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,6c2f2944-8378-4aa2-b419-d09e4fe020af
Content,Relax,Anger management,,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - Anger management,5ac9b16d-5b9b-4355-a1a2-39fd297f1016,9ac62da9-468a-468e-8e7b-a9eb01d892af
Content,Relax,CheckIn,Anger management,Hi! Managing anger can be really difficult. Take a break when you feel you are getting angry at your children or someone else.,,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management,30c5feda-2a10-46ab-8bd2-5d98a68c9adb,f4b34594-2243-4784-88cd-5a4d76d1a22f
Content,Relax,CheckIn,Anger management,"Go somewhere else for 5 minutes to regain control of your emotions. If you have safe outdoor space, go outside. You can get through this!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management,30c5feda-2a10-46ab-8bd2-5d98a68c9adb,864e633f-cf5e-4883-ab01-7f4d1e8d1bb1
Content,Relax,CheckIn,Anger management,Would you like some suggestions for other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management,30c5feda-2a10-46ab-8bd2-5d98a68c9adb,146e2cdb-3e56-40fe-9405-69e654822d36
Content,Relax,CheckIn,Anger management,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management,30c5feda-2a10-46ab-8bd2-5d98a68c9adb,4b38a786-cdd3-417f-b092-9dd750e90453
Content,Relax,CheckIn,Anger management,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management,30c5feda-2a10-46ab-8bd2-5d98a68c9adb,76c4c850-1c23-4b09-a592-004e6381f271
Content,Relax,CheckIn,Anger management 2,"Hi! Did you know that research shows if you control your anger or do something positive, you increase your child's brain development? Be proud of yourself when you manage to do it!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management 2,24f13ebc-3d0f-4d7e-8aae-fc07f38f0347,f7de681b-ba4d-470a-bae8-8f07177d9fca
Content,Relax,CheckIn,Anger management 2,"If you are getting angry because your baby won’t stop crying, it’s OK to leave them on their back in a safe location, like a crib, and walk away for a bit. Check on your baby every 5-10 minutes.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management 2,24f13ebc-3d0f-4d7e-8aae-fc07f38f0347,45e837ca-d002-439f-82d4-e89dacd37a44
Content,Relax,CheckIn,Anger management 2,Would you like some other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management 2,24f13ebc-3d0f-4d7e-8aae-fc07f38f0347,9eb7f222-d017-41de-99eb-e05fef84ce4a
Content,Relax,CheckIn,Anger management 2,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management 2,24f13ebc-3d0f-4d7e-8aae-fc07f38f0347,f07f9c6f-0be6-4cfb-a1fd-a79b4f6d19aa
Content,Relax,CheckIn,Anger management 2,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Anger management 2,24f13ebc-3d0f-4d7e-8aae-fc07f38f0347,ad89221c-c0af-4717-9a90-7db0b83bcd96
Content,Relax,CheckIn,Connect,"Hi! When you take care of yourself, you take care of your children. We all need to connect. Try to talk to friends, family, and other support networks every day. If it has been a while since you reached out to someone, do it now!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Connect,7c147746-4ae1-4238-88e9-f4d7db1f2cee,2fafbf11-76e9-4fe5-bfb1-1a916fa64ba5
Content,Relax,CheckIn,Connect,Would you like some  other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - Connect,7c147746-4ae1-4238-88e9-f4d7db1f2cee,a9f1300e-b3ac-4e11-9e84-faf96309a699
Content,Relax,CheckIn,Connect,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - Connect,7c147746-4ae1-4238-88e9-f4d7db1f2cee,144c34e4-6c5b-4652-b400-29aabf385bdb
Content,Relax,CheckIn,Connect,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - Connect,7c147746-4ae1-4238-88e9-f4d7db1f2cee,29a99cce-6ea6-4091-8ed8-ad6b52270213
Content,Relax,CheckIn,List of things,"Hi! How are you doing? If you are feeling overwhelmed or stressed, take a break!  When your children are asleep, do something fun or relaxing for yourself. You deserve it!",,,,,,,,,,,PLH - Content - Relax - CheckIn - List of things,9e719905-5578-4e97-92e2-dbd2e23ed8c5,557c7ac7-0f7c-40ed-8155-3b06c1190a58
Content,Relax,CheckIn,List of things,"Make a list of healthy activities that you like to do. Here are some suggestions:
Listening to your favourite music
• Going for a walk (if allowed)
• Doing some exercise
• Drinking a cup of tea by yourself
• Calling up a friend
• Singing, dancing, praying, or reading
• Sitting in the sun with your eyes closed
• Watching your favourite T.V. show
Pick one and do it today!",,,,,,,,,,,PLH - Content - Relax - CheckIn - List of things,9e719905-5578-4e97-92e2-dbd2e23ed8c5,17a715a9-9b05-4214-aa93-5d24dc9a510a
Content,Relax,CheckIn,List of things,Would you like some other relaxation activities?,No,Yes,,,,,,,,,PLH - Content - Relax - CheckIn - List of things,9e719905-5578-4e97-92e2-dbd2e23ed8c5,96f78f3c-22d8-420e-bd2e-8e9650eaae5c
Content,Relax,CheckIn,List of things,"Sorry, I don't understand what you mean.",,,,,,,,,,,PLH - Content - Relax - CheckIn - List of things,9e719905-5578-4e97-92e2-dbd2e23ed8c5,5124a110-40bd-418f-b0fe-8d89d2ab3456
Content,Relax,CheckIn,List of things,"That's okay! You can always type ""Help"" at anytime if you need an activity to help you relax or reduce stress. Chat to you later!",,,,,,,,,,,PLH - Content - Relax - CheckIn - List of things,9e719905-5578-4e97-92e2-dbd2e23ed8c5,0a308da3-df19-4aeb-b1ee-0d02d98a5907
